,0
812,"
                    
                        술 줄이려고 샀어요 ㅎㅎㅎ
여름에 더울때 시원하게 쭉 들이킬때 좋아요 그냥 탄산수는 너무 밍밍한데 보리차 맛 탄산수(?)ㅋ 이런 느낌이라 좋아요ㅎ
                    
                "
813,"
                    
                        처음에는 이게 뭔 맛이지 했는데 마시다 보니 일반 맥주보다 맛있어서

요즘은 이거만 먹습니다. 탄산 엄청 쌔고 고소하니 좋아요
                    
                "
814,"
                    
                        간이 안좋아져서
좋아하는 술을 못마시게되서
마시기 시작했는데
첨에는 맛이 이게 모야했어요
근데 술을 못마시니깐
계속 마시다보니 나름 술값두 싸고
괜찮아요
                    
                "
815,"
                    
                        매일 맥주가먹고싶은애주가인데
먹고나면 다음날 텁텁함과 피곤함 뒷끝이좀있는데
무알콜 첨 먹어봤는데 매일잘자요ㅋㅋ
술생각도 안나구요 금주에좋은듯요
                    
                "
816,"
                    
                        여름에 필수템 술은땡기지만 다음날 부담될때 대리만족입니다
                    
                "
817,"
                    
                        두번째 주문인데요. 
수유중이라 맥주도 한캔정도밖에 못먹으니. 어차피 취하도록 먹지도 못할걸 무알콜 한번 먹어보자하고 주문했어요.
첨엔 끝맛이 이상했는데. 이제 익숙해져서 오히려 진짜 맥주맛이 이상하게 느껴지네요.
                    
                "
818,"
                    
                        수유중인지라 아주 애정하고 있는 하이트제로
시중에 나온 제로 맥주들 중엔 가장 진짜 맥주와 맛이 비슷하지 않을까싶어요
아쉬운대로 맥주 마시고 싶을때 마시기 좋아요
                    
                "
819,"
                    
                        임신 모유수유 현재까지 먹고 있는 무알콜
다른 무알콜은 맛이 없는데 요건 맛있어요
대형마트보다 저렴하지만
요 몇달 가격이 올랏네요
                    
                "
820,"
                    
                        진짜맥주랑 완전 똑같지는않지만 대리만족이 되는맛이에요 ㅎㅎ 요즘은 몸이안좋은지 진짜술마시면 속이울렁거리더라구요 근데마시고싶긴하고 그럴때 먹기좋습니다!
                    
                "
821,"
                    
                        매일 한캔씩 시원하게 반주로 마시고 있어요 티비보면서도 한캔하구요 엄청 빨리 배송와서 깜놀!마트보다 훨씬 저렴하게 사서 좋습니다
                    
                "
822,"
                    
                        맥주맛을 기대하면x
맥주를 매일 중독처럼 마셔서 대안으로 구입했어요.
콜라나 사이나는 들쩍지근해서 
음식이랑 같이 먹기 별로라서요ㅜㅜ
맥주 탄산이 땡길때ㅡ아쉬운대로 마실만한 딱 그정도입니다.

쿠팡배송은 죽이네요.
                    
                "
823,"
                    
                        좋아요... 술 좀 줄이려는데..여름이라 맥주생각나서..대신 먹어요.. 두캔씩 먹는게 흠이지만..ㅎㅎ
한달에 한번씩 시키려고 노력중이에요... 이것도 먹으면 살쪄서..ㅎㅎㅎ 정기배송되면 좋겠어요..
                    
                "
824,"
                    
                        찌그러지지않고 멀쩡하게 배송됬어요
임신할때부터 즐겨먹은 무알콜맥주 ㅋㅋ
보리맛이 많이나요~
지금은 다리수술을해서 ㅜㅜ 술을 못먹는데
술생각날때 하나씩 먹으니 좋네요
                    
                "
825,"
                    
                        마트에서 사는것보다 싸요 한참싼듯?
모유수유중인데 맥주가 엄청 먹고싶어서 한두개 먹다보니
이 시원한 맛을 끊을수가... 없어서 주문했어요

솔직히 맛은 수입맥주에 비할 바는 아니지만 
시원하게 마시면 정말 맥주같아요.
                    
                "
826,"
                    
                        그동안 술을 너무 자주 마셔서 건강에 이상이와서
두달간 금주하던 중 우연히 무알콜맥주 접하고
신세계를 경험했네요. 독일 클라우스탈러가 가장 유명한데
국산 하이트도 나쁘지않더라구요. 
건강하게 적당히 음주합시다^^
                    
                "
827,"
                    
                        한약 때문에 무알콜 맥주 먹는데

맛있어요....저는 에딩거 보다 이게 더 잘맞는거 같네요

사람마다 다 다르니..

이번처럼 더운 여름에  저 캔따는 소리가 진짜 굿이에요

이제 다먹어가네요 아직 정기배송 올라면 이주넘게 남았는데 

ㅎㅎㅎㅎㅎㅎ
                    
                "
828,"
                    
                        보닌 무직 백수 노가더 일 끝나면 갈증이 몰려와 한 잔씩 하는데 알콜은 못먹는지라 무일콜로 선택. 샤워하며 하루의 갈증을 푸는데 이만한 게 없더이다. 싸한 탄산과 함께 히루의 피로를 풀어줄 탁월한 선택
                    
                "
829,"
                    
                        생각보다 맛도 있고 
수유중이라 마음 편히 마시기 좋습니다
                    
                "
830,"
                    
                        모유수유 중인 와이프가 가끔 맥주를 그리워하길래
구매해봤습니다.
다른 무알콜맥주의 경우 적은 농도의 알콜을 포함하고 있는 것도 
있는데 이 제품은 알콜 프리라서 좋습니다.
향도 비슷하고요.
                    
                "
831,"
                    
                        마트에서 사는것보다 훨씬싸요
앞으로 계속 이렇게 구매해서 먹으려구요
                    
                "
832,"
                    
                        매일 자기전에 마시는 습관적 음주를 줄여보고자 사봤습니다
ㅎㅎㅎ
신랑은 저걸마시는것도 문제라고 하지만
저는 만족합니다~적당히 맛도있고
기분도 살짝나고요
한달정도 지나고보니 살도 좀 빠졌더군요~
자주 이용할께용
                    
                "
833,"
                    
                        진짜 맥주같아요~ 약때문에 맥주 못마셔서 아쉬웠는데 넘 좋아요~
                    
                "
834,"
                    
                        모유수유중이라 맥주마시고 싶어도 못 마셔서 서러웠는데 이 무알콜로 달래고 있어요 
넘 많이 시키긴했는데... 다른 수유부엄마들이 주변에 있어 놀러오거나 놀러갈때 들고가고 있어요ㅋㅋ
걍 기분내기용이긴한데 괜찮네요
                    
                "
835,"
                    
                        마트에서 최저가 950원, 천원씩하는데 쿠팡보고 횡재한기분이 들더라고요ㅋㅋㅋㅋㅋ  24개에 12천원이라니~~
수유부는 외칩니다~~ 유레카!!
                    
                "
836,"
                    
                        임산부때 두번먹어보고
애낳고나서도 즐겨먹습니다^^
술좋아하는 저로선  안먹은지
오래되었는대요!!!!
너무 안먹다보니 
무알콜맥주가 맛있네요 ㅎㅎㅎ
살짝 취하는 느낌도잇엇어요ㅋ
ㄴㅓ무 안먹다먹어서그런가봐요
암튼 괜찮아요!!!
                    
                "
837,"
                    
                        알콜없는거 빼고는
맛
거품
냄새
하나 빠지는게없네요^^
                    
                "
838,"
                    
                        무알콜중 가장  대중적이며  다른 무알콜은 0.5도 정도  알콜이 포함되어 있는것도 있는데  이건 완전제로라  꼭  필요한분들이 있을것같네요
                    
                "
839,"
                    
                        무알콜 맥주중에는 최고에요ㅋ
맛있어서 계속 구매하게되네요
다먹음 또살려구용
                    
                "
840,"
                    
                        음료수 대용, 기분내기용으로 즐겨마시는 하이트제로. 꼭 알콜성분이 있어야 좋은건 아니죠.
맛은 하이트 맥주 그대로구요. 김치냉장고에 보관했다가 마시면 최고지요.
                    
                "
