,0
274,"
                    
                        술을 워낙에 좋아하는데
좀 줄여보려고 무알콜 맥주맛 음료중 평이 좋아 구매했는데
대실망입니다
제 입맛이 이상한건지 역한 고무냄새같은게 나서 도저히 마시지 못하겠습니다
6개묶음 4개해서 총 24캔인데 22캔 그대로 남아있습니다
반품 되면 좋으련만 가능할런지 모르겠습니다
                    
                "
275,"
                    
                        건강상 간에 이상 징후로 치료를 받고있지만 맥주를 심리적으로 끝을수없어 

선택한 무알콜 맥주 클라우드 클리어 제로 로 심리적 만족을 하며 섭취

간건강에도 호전중이며 나름 저한테는 도움이 되고있읍니다

맛역시 기존 카스와 비슷합니다.....(19/3/4 후기)

------- 병원에서도 잘하고 있다고 합니다-----

게속서 음용하고 있읍니다.
                    
                "
276,"
                    
                        술을 건강상 이유로 못 마시기때문에 저와 집사람은 무알콜을 가끔 사다먹는데 좋네요
                    
                "
277,"
                    
                        시원하게 맥주는 마시고 싶으나 알콜 섭취는 부담스런 날이
있어서 그런 날을 위해 무알콜 맥주를 찾는다. 이마트에서 하이트나 수입 무알콜맥주도 여럿 마셔봤는데 뒷맛에 루트비어의 달달함 같은게 느껴져서 별로였다. 
클라우드 제로가 그 뒷맛이 좀 적고 씁쓸한 홉 향이 진한 편이어서 한캔 마셔본 후 아예 박스로 구매함 ㅎㅎ
                    
                "
278,"
                    
                        맥주좋아하는 임산부라
고기먹거나 ...치킨먹거나...피자먹을때면
항상 맥주가 생각나서ㅋㅋ
한번 주문해서 먹어봤는데요
흠...많이 밍밍하긴해요....ㅋㅋㅋㅋ
하이트 제로랑 비교많이 하던데
그건 안먹어봐서 모르겠어요 ㅋㅋㅋ
칼로리는 하이트랑 비교했을때
많이 낮더라고요 ㅋㅋㅋㅋ
암튼 제가 사랑하는 맥주그느낌은아니지만 
그래도 잘 먹습니다
                    
                "
279,"
                    
                        오우 신맛ㅠ 신맛 나는 맥주 안좋아하는데 이 맥주는 신맛이 나네요. 바바리아 먹다가 바꿔본건데 비싸도 바바리아 먹어야겠어요. 바비리아도 보통 알콜 들어있는 맥주에 비해 조금 싱겁긴 하지만 신맛이나 인공적인 향이 없어서 마시기 좋았거든요. 매일 저녁 두캔씩 마실 정도로 좋아했어요.
클라우드는 신맛이 나서 반잔 마셨는데 더 안마시고 싶네요. 저걸 언제 다 먹나ㅠ
                    
                "
280,"
                    
                        ?답답한 속 시원히 뚫어줍니다.
무알콜이라 여름에 한잔느끼기엔 딱좋아요.
열도 나지 않고 좋아요.

언제나 무알코올 굿입니다.

포장도 배송도 좋아요.
더운날 수고많으셨어요 ~~^^
                    
                "
281,"
                    
                        다이어트중인데 술을 너무좋아해요. 이제품 첨엔 무시했는데 술먹고싶은 욕구를 어느정도 없애주네요. 타사제품대비 칼로리도 낮구요. 맥주 끊을수 있을거 같아요. 무알콜 소주도 나왔으면 좋겠는데요. ㅎㅎ
                    
                "
282,"
                    
                        요즘 다이어트 때문에 무알콜 맥주를 즐겨마시는데
클라우드는 처음 먹어봤으나... 뭔가 탄산도 맛도 닝닝하네요;;
사러가기 귀찮아서 많이 시켰는데 다음엔 하0트로 갈아타야겠어요ㅠ
                    
                "
283,"
                    
                        32번째 주문이내요ㅋ 정기주문해야하나?
술땡길때 두세캔씩먹는대 하*트 보다 덜달고 훨씬 낳아요ㅎ
                    
                "
284,"
                    
                        우웨에에에에엑!! 맛없습니다;;

살안찌는 맥주를 찾다가 평이 괜찮아서 사보았는데;;

이건 억지로 이거저거 넣어서 색깔비슷하게 만든 맛이랄까요;;

엄마화장품이 잘못들어간 맛이랄까요;;

여튼 그냥 클라우드와는 전혀 상관없는 맛입니다;;

한캔도 다 못먹고 버렸네요.. 남은 23캔은 어쩌지ㅠㅠ
                    
                "
285,"
                    
                        차갑게 먹지 않으면 단맛으로 불편합니다
차갑게 드시면 취하지 않고 배가 부른 그런 맥주맛을 보실 수 있습니다 
평소에는 이걸 먹습니다
진짜 맥주마시면 금방 취하는데
술버릇이 끝장보는거라서 ㅠㅠ
그리고 다음날에 숙취도 싫고요
이거 좋습니다
진짜 마실맛이 나네요
다 먹으면 또 주문하겠습니다
                    
                "
286,"
                    
                        술을 좋아하지 않지만 가끔 마시고 싶을때가 있는데 운전을 매일 하느라 술은 마시지도 않는데  이건 마음편히 마실수 있어서 좋아요
맛도 맥주랑 똑같아요
                    
                "
287,"
                    
                        처음에 받았을때는 탄산이 톡 쏘는게 맥주,탄산수 대용이 되어좋았어요.
하지만 두번째 받은 동일 상품은 탄산이 별로 없어 쏘는 맛이 덜해서 실망.
시중 다른제품들 중에서도 이와같은 경험을 한적이 있는데, 같은 상 품이라도  탄산이 적은 제품이 있음.   상품은 좋긴하나 품질에서는 랜덤이니 구입시 주의가 필요함.
                    
                "
288,"
                    
                        전 소주파지만 신랑이 조아라 하기에
먹어 보니 괜찮네여 또 구매 할꺼 같아여
                    
                "
289,"
                    
                        맥주 좋아하는 남편은 별로라하구요.
수유중이라 오랜만에 맥주먹어보는 저는 괜찮은거 같던데
합성착향료등등 이상한 첨가물들 많이 들어간거 같아서 가끔씩 치킨 먹을때나 한캔씩 할까하네요.
여행가서 어른신들 드렸는데 무알콜 말씀 안드렸는데 별말없이 잘 드셨어요 ㅎㅎㅎ
                    
                "
290,"
                    
                        맥주가 너무 마시고 싶으나 임산부라.. 
무알콜맥주는 편의점에 잘 안팔아서 인터넷으로 주문했어요
클라우드 화이트등등 다 마셔봤는데 탄산맛을 좋아하시면 화이트를 추천하고 부드러운 맛을 선호하시면 클라우드를 추천합니다. 클라우드는 일본편의점에 파는 무알콜 맥주랑 맛이 비슷하네요!
                    
                "
291,"
                    
                        신생아4개월집
엄마는모유수유

적적한 이밤
위안받을 무언가를 찾아 나선다.

넌알콜맥주 무알콜맥주 보리맛음료 #홀릭에빠지다 

#정기배송각 
#딱좋아.
#밤마다 신랑과 함께하는 귀한 시간
귀한 살도 도로 다 붙는다, 된장

그래도, 순간 만큼은 행복.


mart보다 저렴
17,340÷24
=캔당 722.5
                    
                "
292,"
                    
                        코로나+독박육아 중이라 샀어요.

독박육아할때 술먹자니 그렇고
안먹자니 아쉬울때 먹었어요^^


사두니 신랑도 음료처럼 먹어서 순식간에 사라져요^^

무알콜 맛들이면 리얼맥주가 맛이없어지는 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ


더워지면 또 살께용^^
                    
                "
293,"
                    
                        탄산 목넘김 다좋은데.끝맛이 별루예요
넘기고 내려놓는순간 맛이느껴지는데 ..
개인적으로 맛없네여

평소 소주보다 맥주 많이먹엊는데..
이번에 독하게
술끊으려고 대체용으루삿는데 별로입니다.

실제 알콜있는 맥주맛 비슷한거 찾으시는분들은
절대 절대 추천안해요 
비추..
                    
                "
294,"
                    
                        원래 하00 만 먹다가 
왜 클라우드가 맛잇다는말이 많은지
왜 클라우드가 더 비싸고 자주 품절인지 
칼로리도 낮다고 하니
이래저래 궁금증 폭발로
주문을 해보았으나,,,,,,

시원하게 하루 냉장고에서 보관했다가
샤워하고 매우 갈증나는 타이밍에
마셨는데,,,,,,,,,,,,

물도 아니고 맥주향도 심지어 약하고 
너무 밍밍 맹맹 노맛 
ㅠㅠㅠㅠㅠㅠㅠ

칼로리가 왜 낮은지만 이해가 됐고
나머지는 노이해.........

ㅜㅜ 대실패네요 

맥주같은맛
기대하시면 무조건 하00가 백배 낫습니다 
칼로리 포기하세요 차라리
                    
                "
295,"
                    
                        항상 쟁여놓고 마셔요. 낮에도 맥주맛음료  먹을수있네요
                    
                "
296,"
                    
                        포장도 꼼꼼하게 잘 받았습니다.
무알콜 맥주 여러 종류 마셔봤는데 적당히 먹을 만한 것들 중에서는 클라우드가 제일 저렴해서 이걸로 정착했어요. 매일 일하며 한 캔씩 마십니다. 무알콜이니까 걱정없이 일탈하는 느낌이 좋네요. 다 먹으면 또 주문하러 올게요.
                    
                "
297,"
                    
                        제 입맛이 이상한건가요?
계속 하이트무알콜만 먹다 요번에 클라우드 주문해서 기대감에 시원하게 시야시해서 한캔 따서 들이키는데 고무맛? 비누맛?이라해야하는지 이상한 맛이 나네요
딴거 아까워 억지로 마시는데 트름 나올때도 그 맛이 올라와서 도저히 못먹겠더라구요
23캔 그대로 방치중입니다 ㅠㅠ
                    
                "
298,"
                    
                        음..평소 이것저것 수입/국산 맥주 먹는편인데요. 이건 진짜 맥주같진 않네요.. 혀에 닿은순간 그냥 맥주향을 조금 감미한 탄산수라는 느낌이 강했습니다. 알콜들어간걸 대체할수 있을까봐 구매했는데 제입엔 영 별로네요. 인공적인 향내도 강하고 그냥 한번 호기심에 먹어볼만 한 정도..
                    
                "
